node_id,lat,lon,floor,in_out,link1_id,link2_id,link3_id,link4_id,link5_id,link6_id,link7_id,link8_id
00001B000000000309CBEB265E7EFFC1,35.6681880 ,139.6977150 ,0,1,00001B000000000309CBEBA65E7EFFC1,00001B000000000309CBE2265E7F7FC1, , , , , , 
00001B000000000309CBEBA65E77FFC1,35.6682100 ,139.6973310 ,0,1,00001B000000000309CBEBA65E737FC1,00001B000000000309CBEB265E77FFC1,00001B000000000309CBEBA65E78FFC1, , , , , 
00001B000000000309CBEBA65E79FFC1,35.6682120 ,139.6974180 ,0,1,00001B000000000309CBEBA65E78FFC1,00001B000000000309CBEB265E797FC1,00001B000000000309CBEBA65E7A7FC1, , , , , 
00001B000000000309CBEB265E78FFC1,35.6681740 ,139.6973730 ,0,1,00001B000000000309CBEB265E797FC1,00001B000000000309CBEAA65E787FC1, , , , , , 
00001B000000000309CBEB265E787FC1,35.6681720 ,139.6973340 ,0,1,00001B000000000309CBEB265E77FFC1,00001B000000000309CBEAA65E77FFC1, , , , , , 
00001B000000000309CBEA265E77FFC1,35.6681250 ,139.6973290 ,0,1,00001B000000000309CBEAA65E77FFC1,00001B000000000309CBEAA65E787FC1,00001B000000000309CBE5265E76FFC1, , , , , 
00001B000000000309CBE0265E757FC1,35.6675750 ,139.6971930 ,0,1,00001B000000000309CBE5265E76FFC1,00001B000000000309CBE1265E74FFC1,00001B000000000309CBE0265E74FFC1,00001B000000000309CBDC265E77FFC1, , , , 
00001B000000000309CBE2A65E747FC1,35.6677000 ,139.6971280 ,0,1,00001B000000000309CBE1265E74FFC1,00001B000000000309CBE2A65E747FC2, , , , , , 
00001B000000000309CBE3265E73FFC1,35.6677320 ,139.6971110 ,0.5,1,00001B000000000309CBE2A65E747FC2,00001B000000000309CBE3A65E73FFC1, , , , , , 
00001B000000000309CBE4265E73FFC1,35.6677810 ,139.6970840 ,0.5,1,00001B000000000309CBE3A65E73FFC1,00001B000000000309CBE4265E737FC1, , , , , , 
00001B000000000309CBE4A65E737FC1,35.6678060 ,139.6970710 ,0.5,1,00001B000000000309CBE4265E737FC1,00001B000000000309CBE4A65E737FC2, , , , , , 
00001B000000000309CBE5265E72FFC1,35.6678540 ,139.6970430 ,0.5,1,00001B000000000309CBE4A65E737FC2,00001B000000000309CBE6A65E71FFC1, , , , , , 
00001B000000000309CBE8265E717FC1,35.6680220 ,139.6969500 ,1,1,00001B000000000309CBE6A65E71FFC1,00001B000000000309CBEEA65E6D7FC1, , , , , , 
00001B000000000309CBF5265E69FFC1,35.6687430 ,139.6965470 ,1,1,00001B000000000309CBEEA65E6D7FC1,00001B000000000309CBF5A65E69FFC1, , , , , , 
00001B000000000309CBF6265E697FC1,35.6687850 ,139.6965220 ,0.5,1,00001B000000000309CBF5A65E69FFC1,00001B000000000309CBF6265E697FC2, , , , , , 
00001B000000000309CBF6A65E697FC1,35.6688070 ,139.6965090 ,0.5,1,00001B000000000309CBF6265E697FC2,00001B000000000309CBF6A65E68FFC1, , , , , , 
00001B000000000309CBE0265E747FC1,35.6675820 ,139.6971280 ,0,1,00001B000000000309CBE5A65E717FC1,00001B000000000309CBE0265E74FFC1, , , , , , 
00001B000000000309CBD7A65E7A7FC1,35.6670970 ,139.6974580 ,0,1,00001B000000000309CBDC265E77FFC1,00001B000000000309CBD7265E7A7FC1, , , , , , 
00001B000000000309CBD7265E7AFFC1,35.6670650 ,139.6974740 ,0,1,00001B000000000309CBD7265E7A7FC1,00001B000000000309CBD6265E7B7FC1, , , , , , 
00001B000000000309CBD5265E7BFFC1,35.6669580 ,139.6975500 ,0,1,00001B000000000309CBD6265E7B7FC1,00001B000000000309CBD6265E7C7FC1,00001B000000000309CBD1A65E7D7FC1, , , , , 
00001B000000000309CBD7A65E7C7FC1,35.6670890 ,139.6975690 ,0,1,00001B000000000309CBD6265E7C7FC1,00001B000000000309CBD7A65E7C7FC2, , , , , , 
00001B000000000309CBD8265E7C7FC1,35.6671290 ,139.6975690 ,0,1,00001B000000000309CBD7A65E7C7FC2,00001B000000000309CBE1A65E7BFFC1, , , , , , 
00001B000000000309CBD8A65E7FFFC1,35.6671470 ,139.6977770 ,0,1,00001B000000000309CBE2265E7F7FC1,00001B000000000309CBD8265E807FC1, , , , , , 
00001B000000000309CBD7A65E807FC1,35.6671030 ,139.6977800 ,0,1,00001B000000000309CBD8265E807FC1,00001B000000000309CBD6265E807FC1, , , , , , 
00001B000000000309CBD4A65E807FC1,35.6669440 ,139.6977990 ,0,1,00001B000000000309CBD6265E807FC1,00001B000000000309CBD2265E817FC1, , , , , , 
00001B000000000309CBCEA65E7EFFC1,35.6665860 ,139.6977120 ,0,1,00001B000000000309CBD1A65E7D7FC1,00001B000000000309CBBF265E87FFC1, , , , , , 
00001B000000000309CBCFA65E827FC1,35.6666470 ,139.6979120 ,0,1,00001B000000000309CBD2265E817FC1,00001B000000000309CBC0265E8AFFC1, , , , , , 
00001B000000000309CC2A265EDD7FC1,35.6716780 ,139.7029520 ,0,1,00001B000000000309CC29A65EDEFFC1,00001B000000000309CC29A65EDCFFC1, , , , , , 
00001B000000000309CC29A65EE07FC1,35.6716440 ,139.7031260 ,0,1,00001B000000000309CC29265EE07FC2,00001B000000000309CC29A65EDEFFC1, , , , , , 
00001B000000000309CC29265EE07FC1,35.6716140 ,139.7031320 ,0,1,00001B000000000309CC28A65EE07FC1,00001B000000000309CC29265EE07FC2, , , , , , 
00001B000000000309CC28265EE07FC1,35.6715730 ,139.7031200 ,0,1,00001B000000000309CC27A65EE07FC1,00001B000000000309CC28A65EE07FC1,00001B000000000309CC27A65EE27FC1, , , , , 
00001B000000000309CC27A65EDFFFC1,35.6715350 ,139.7031090 ,0,1,00001B000000000309CC27A65EE07FC1,00001B000000000309CC27265EDFFFC1, , , , , , 
00001B000000000309CC28A65EDCFFC1,35.6716100 ,139.7029330 ,0,1,00001B000000000309CC29A65EDCFFC1,00001B000000000309CC29265EDCFFC1,00001B000000000309CC28265EDCFFC1, , , , , 
00001B000000000309CC29265EDC7FC1,35.6716150 ,139.7029090 ,0,1,00001B000000000309CC29265EDCFFC1, , , , , , , 
00001B000000000309CC27265EDC7FC1,35.6715170 ,139.7029100 ,0,1,00001B000000000309CC28265EDCFFC1,00001B000000000309CC27265EDDFFC1,00001B000000000309CC20A65EDAFFC1, , , , , 
00001B000000000309CC26A65EDF7FC1,35.6714890 ,139.7030810 ,0,1,00001B000000000309CC27265EDDFFC1,00001B000000000309CC27265EDFFFC1,00001B000000000309CC21A65EDE7FC1, , , , , 
00001B000000000309CC27265EE47FC1,35.6715270 ,139.7033560 ,0,1,00001B000000000309CC27A65EE27FC1,00001B000000000309CC26A65EE87FC1, , , , , , 
00001B000000000309CC25A65EEC7FC1,35.6714380 ,139.7037870 ,0,1,00001B000000000309CC26A65EE87FC1,00001B000000000309CC25265EEF7FC1, , , , , , 
00001B000000000309CC24A65EF27FC1,35.6713740 ,139.7041270 ,0,1,00001B000000000309CC25265EEF7FC1,00001B000000000309CC24265EF37FC1, , , , , , 
00001B000000000309CC24265EF4FFC1,35.6713450 ,139.7042520 ,0,1,00001B000000000309CC24265EF37FC1,00001B000000000309CC23265EF9FFC1, , , , , , 
00001B000000000309CC21A65EFF7FC1,35.6712200 ,139.7048370 ,0,1,00001B000000000309CC23265EF9FFC1,00001B000000000309CC20265F027FC1, , , , , , 
00001B000000000309CC1EA65F057FC1,35.6710360 ,139.7051690 ,0,1,00001B000000000309CC20265F027FC1,00001B000000000309CC1E265F067FC1, , , , , , 
00001B000000000309CC1D265F077FC1,35.6709710 ,139.7052980 ,0,1,00001B000000000309CC1E265F067FC1,00001B000000000309CC1A265F0D7FC1, , , , , , 
00001B000000000309CC10A65F1F7FC1,35.6702510 ,139.7066360 ,0,1,00001B000000000309CC10A65F1FFFC2,00001B000000000309CC10265F1F7FC2,00001B000000000309CC13A65F197FC1, , , , , 
00001B000000000309CC10A65F1FFFC1,35.6702710 ,139.7066520 ,0,1,00001B000000000309CC10A65F1FFFC2,00001B000000000309CC10A65F1FFFC3, , , , , , 
00001B000000000309CC11265F207FC1,35.6702780 ,139.7066680 ,0,1,00001B000000000309CC10A65F1FFFC3,00001B000000000309CC10A65F207FC2, , , , , , 
00001B000000000309CC10A65F207FC1,35.6702740 ,139.7066840 ,0,1,00001B000000000309CC10A65F207FC2,00001B000000000309CC10265F21FFC1, , , , , , 
00001B000000000309CC0FA65F22FFC1,35.6702120 ,139.7068270 ,0,1,00001B000000000309CC10265F21FFC1,00001B000000000309CC0FA65F22FFC2, , , , , , 
00001B000000000309CC0F265F22FFC1,35.6701840 ,139.7068280 ,0,1,00001B000000000309CC0FA65F22FFC2,00001B000000000309CC0F265F22FFC3, , , , , , 
00001B000000000309CC0F265F22FFC2,35.6701690 ,139.7068170 ,0,1,00001B000000000309CC0F265F22FFC3,00001B000000000309CC0EA65F227FC1, , , , , , 
00001B000000000309CC0DA65F227FC1,35.6701100 ,139.7067860 ,0,1,00001B000000000309CC0DA65F21FFC1,00001B000000000309CC0EA65F227FC1, , , , , , 
00001B000000000309CC0D265F21FFC1,35.6700610 ,139.7067530 ,0,1,00001B000000000309CC0DA65F21FFC1,00001B000000000309CC0CA65F217FC3, , , , , , 
00001B000000000309CC0CA65F217FC1,35.6700460 ,139.7067380 ,0,1,00001B000000000309CC0CA65F217FC3,00001B000000000309CC0CA65F217FC4,00001B000000000309CC08A65F1DFFC1, , , , , 
00001B000000000309CC0D265F20FFC1,35.6700610 ,139.7067090 ,0,1,00001B000000000309CC0DA65F1FFFC1,00001B000000000309CC0D265F20FFC2, , , , , , 
00001B000000000309CC0EA65F1E7FC1,35.6701420 ,139.7065710 ,0,1,00001B000000000309CC0F265F1EFFC1,00001B000000000309CC0DA65F1FFFC1,00001B000000000309CC0A265F1AFFC1, , , , , 
00001B000000000309CC10265F1F7FC1,35.6702260 ,139.7066230 ,0,1,00001B000000000309CC10265F1F7FC2,00001B000000000309CC0F265F1EFFC1, , , , , , 
00001B000000000309CC05A65F177FC1,35.6696460 ,139.7061680 ,0,1,00001B000000000309CC0A265F1AFFC1,00001B000000000309CC05265F16FFC2, , , , , , 
00001B000000000309CC05265F16FFC1,35.6696250 ,139.7061510 ,0,1,00001B000000000309CC05265F16FFC2,00001B000000000309CC03A65F15FFC1, , , , , , 
00001B000000000309CC04A65F1AFFC1,35.6695900 ,139.7063720 ,0,1,00001B000000000309CC08A65F1DFFC1,00001B000000000309CC04265F1A7FC2, , , , , , 
00001B000000000309CC04265F1A7FC1,35.6695590 ,139.7063490 ,0,1,00001B000000000309CC04265F1A7FC2,00001B000000000309CBFFA65F16FFC1, , , , , , 
00001B000000000309CC1C265EDD7FC1,35.6709090 ,139.7029450 ,0,1,00001B000000000309CC21A65EDE7FC1,00001B000000000309CC1A265EDD7FC1, , , , , , 
00001B000000000309CC1AA65ED97FC1,35.6708110 ,139.7027420 ,0,1,00001B000000000309CC20A65EDAFFC1,00001B000000000309CC16265ED9FFC1, , , , , , 
00001B000000000309CC18265EDD7FC1,35.6706710 ,139.7029450 ,0,1,00001B000000000309CC1A265EDD7FC1,00001B000000000309CC16265EDD7FC1, , , , , , 
00001B000000000309CC14A65EDDFFC1,35.6704870 ,139.7029770 ,0,1,00001B000000000309CC16265EDD7FC1,00001B000000000309CC13265EDDFFC1, , , , , , 
00001B000000000309CC11265EDDFFC1,35.6702960 ,139.7029760 ,0,1,00001B000000000309CC13265EDDFFC1,00001B000000000309CC11A65EDC7FC1,00001B000000000309CC0E265EDD7FC1, , , , , 
00001B000000000309CC11A65EDA7FC1,35.6703200 ,139.7028040 ,0,1,00001B000000000309CC16265ED9FFC1,00001B000000000309CC11A65EDC7FC1,00001B000000000309CC0F265EDA7FC1, , , , , 
00001B000000000309CC0C265ED9FFC1,35.6700270 ,139.7027680 ,0,1,00001B000000000309CC0F265EDA7FC1,00001B000000000309CC0BA65ED9FFC1, , , , , , 
00001B000000000309CC0B265ED9FFC1,35.6699530 ,139.7027550 ,0,1,00001B000000000309CC0BA65ED9FFC1,00001B000000000309CC0AA65ED97FC1, , , , , , 
00001B000000000309CC0A265ED87FC1,35.6698950 ,139.7026930 ,0,1,00001B000000000309CC0AA65ED97FC1,00001B000000000309CC09A65ED87FC1, , , , , , 
00001B000000000309CC08A65ED87FC1,35.6698290 ,139.7026760 ,0,1,00001B000000000309CC09A65ED87FC1,00001B000000000309CC08A65ED87FC2,00001B000000000309CC08265ED87FC1, , , , , 
00001B000000000309CC08A65ED8FFC1,35.6698260 ,139.7027080 ,0,1,00001B000000000309CC08A65ED87FC2,00001B000000000309CC08A65ED8FFC2, , , , , , 
00001B000000000309CC08A65ED97FC1,35.6698250 ,139.7027320 ,0,1,00001B000000000309CC08A65ED8FFC2, , , , , , , 
00001B000000000309CC07265ED7FFC1,35.6697490 ,139.7026590 ,0,1,00001B000000000309CC08265ED87FC1,00001B000000000309CC07265ED87FC1,00001B000000000309CC07265ED77FC1, , , , , 
00001B000000000309CC07265ED8FFC1,35.6697420 ,139.7027100 ,0,1,00001B000000000309CC07265ED87FC1,00001B000000000309CC07265EDAFFC1, , , , , , 
00001B000000000309CC06A65EDC7FC1,35.6697030 ,139.7029030 ,0,1,00001B000000000309CC07265EDAFFC1,00001B000000000309CC06265EDCFFC2, , , , , , 
00001B000000000309CC0B265EDCFFC1,35.6699600 ,139.7029390 ,0,1,00001B000000000309CC0E265EDD7FC1,00001B000000000309CC0B265EDDFFC1, , , , , , 
00001B000000000309CC0AA65EDE7FC1,35.6699420 ,139.7030140 ,0,1,00001B000000000309CC0B265EDDFFC1,00001B000000000309CC0A265EDEFFC1, , , , , , 
00001B000000000309CC0A265EDF7FC1,35.6698890 ,139.7030630 ,0,1,00001B000000000309CC0A265EDEFFC1,00001B000000000309CC08A65EE07FC1, , , , , , 
00001B000000000309CC07A65EE17FC1,35.6697730 ,139.7031700 ,0,1,00001B000000000309CC08A65EE07FC1,00001B000000000309CC07A65EE17FC3, , , , , , 
00001B000000000309CC07A65EE17FC2,35.6697500 ,139.7031930 ,0,1,00001B000000000309CC07A65EE17FC3,00001B000000000309CC06265EE2FFC1, , , , , , 
00001B000000000309CC04A65EE2FFC1,35.6696000 ,139.7032550 ,0,1,00001B000000000309CC05265EDFFFC1,00001B000000000309CC04A65EE37FC1, , , , , , 
00001B000000000309CC04265EE47FC1,35.6695790 ,139.7033330 ,0,1,00001B000000000309CC04A65EE37FC1,00001B000000000309CC04265EE4FFC1, , , , , , 
00001B000000000309CC04A65EE47FC1,35.6695910 ,139.7033530 ,0,1,00001B000000000309CC06265EE2FFC1,00001B000000000309CC04265EE4FFC2, , , , , , 
00001B000000000309CC04265EE57FC1,35.6695620 ,139.7034060 ,0,1,00001B000000000309CC04265EE4FFC1,00001B000000000309CC04265EE4FFC2,00001B000000000309CC01A65EEAFFC1, , , , , 
00001B000000000309CBF5265F06FFC1,35.6687230 ,139.7052600 ,0,1,00001B000000000309CBF7A65F00FFC1,00001B000000000309CBF4A65F087FC1,00001B000000000309CBF4A65F067FC1, , , , , 
00001B000000000309CBFAA65EFAFFC1,35.6690340 ,139.7045860 ,0,1,00001B000000000309CBFAA65EF9FFC1,00001B000000000309CBF7A65F00FFC1, , , , , , 
00001B000000000309CBFB265EF8FFC1,35.6690640 ,139.7044750 ,0,1,00001B000000000309CBFAA65EF9FFC1,00001B000000000309CBFD265EF47FC1, , , , , , 
00001B000000000309CBFEA65EF07FC1,35.6692770 ,139.7040070 ,0,1,00001B000000000309CC01A65EEAFFC1,00001B000000000309CBFD265EF47FC1,00001B000000000309CBFEA65EEFFFC1, , , , , 
00001B000000000309CBFE265EEFFFC1,35.6692490 ,139.7039910 ,0,1,00001B000000000309CBFEA65EEFFFC1,00001B000000000309CBFD265EEEFFC1, , , , , , 
00001B000000000309CBFBA65EEDFFC1,35.6690890 ,139.7038860 ,0,1,00001B000000000309CBFD265EEEFFC1,00001B000000000309CBFB265EEDFFC2, , , , , , 
00001B000000000309CC02265F147FC1,35.6694460 ,139.7060090 ,0,1,00001B000000000309CC02265F147FC2,00001B000000000309CC00265F12FFC1, , , , , , 
00001B000000000309CC02265F14FFC1,35.6694690 ,139.7060280 ,0,1,00001B000000000309CC02265F147FC2,00001B000000000309CC03A65F15FFC1, , , , , , 
00001B000000000309CBFE265F10FFC1,35.6692280 ,139.7058310 ,0,1,00001B000000000309CC00265F12FFC1,00001B000000000309CBFDA65F10FFC1, , , , , , 
00001B000000000309CBFD265F107FC1,35.6691680 ,139.7057830 ,0,1,00001B000000000309CBFDA65F10FFC1,00001B000000000309CBF8A65F0CFFC1, , , , , , 
00001B000000000309CBFB265F137FC1,35.6690820 ,139.7059650 ,0,1,00001B000000000309CBFFA65F16FFC1,00001B000000000309CBFB265F137FC2, , , , , , 
00001B000000000309CBFAA65F12FFC1,35.6690350 ,139.7059290 ,0,1,00001B000000000309CBFB265F137FC2,00001B000000000309CBF6A65F0FFFC1, , , , , , 
00001B000000000309CBF3265F0D7FC1,35.6686290 ,139.7056130 ,0,1,00001B000000000309CBF6A65F0FFFC1,00001B000000000309CBF3265F0CFFC1,00001B000000000309CBF2265F0D7FC1, , , , , 
00001B000000000309CBF3A65F0CFFC1,35.6686420 ,139.7055840 ,0,1,00001B000000000309CBF4265F0B7FC1,00001B000000000309CBF3265F0CFFC1, , , , , , 
00001B000000000309CBF4A65F09FFC1,35.6687170 ,139.7054210 ,0,1,00001B000000000309CBF8A65F0CFFC1,00001B000000000309CBF4A65F087FC1,00001B000000000309CBF4265F0B7FC1, , , , , 
00001B000000000309CBF0A65F03FFC1,35.6684810 ,139.7051060 ,0,1,00001B000000000309CBF1265F047FC2,00001B000000000309CBF0A65F03FFC2, , , , , , 
00001B000000000309CBF0265F03FFC1,35.6684650 ,139.7050970 ,0,1,00001B000000000309CBEFA65F047FC1,00001B000000000309CBF0A65F03FFC2,00001B000000000309CBF4A65EFAFFC1, , , , , 
00001B000000000309CBF1265F047FC1,35.6685240 ,139.7051320 ,0,1,00001B000000000309CBF2A65F057FC1,00001B000000000309CBF1265F047FC2, , , , , , 
00001B000000000309CBF4265F067FC1,35.6686830 ,139.7052330 ,0,1,00001B000000000309CBF4A65F067FC1,00001B000000000309CBF2A65F057FC1, , , , , , 
00001B000000000309CBF1265F0D7FC1,35.6685180 ,139.7056130 ,0,1,00001B000000000309CBF2265F0D7FC1,00001B000000000309CBEFA65F0BFFC1, , , , , , 
00001B000000000309CBEDA65F0AFFC1,35.6683220 ,139.7054870 ,0,1,00001B000000000309CBEFA65F0BFFC1,00001B000000000309CBEDA65F09FFC1, , , , , , 
00001B000000000309CBED265F087FC1,35.6682950 ,139.7053550 ,0,1,00001B000000000309CBEDA65F09FFC1,00001B000000000309CBEE265F06FFC1,00001B000000000309CBE9265F057FC1, , , , , 
00001B000000000309CBEEA65F04FFC1,35.6683710 ,139.7051610 ,0,1,00001B000000000309CBEE265F06FFC1,00001B000000000309CBEFA65F047FC1,00001B000000000309CBEAA65F027FC1, , , , , 
00001B000000000309CBFB265EEDFFC1,35.6690570 ,139.7038620 ,0,1,00001B000000000309CBFB265EEDFFC2,00001B000000000309CBFA265EEF7FC1,00001B000000000309CBFDA65EE77FC1, , , , , 
00001B000000000309CBF9265EF0FFC1,35.6689640 ,139.7040300 ,0,1,00001B000000000309CBF9265EF17FC1,00001B000000000309CBFA265EEF7FC1, , , , , , 
00001B000000000309CBF8A65EF1FFC1,35.6689320 ,139.7040930 ,0,1,00001B000000000309CBF4A65EFAFFC1,00001B000000000309CBF9265EF17FC1, , , , , , 
00001B000000000309CC00A65EE0FFC1,35.6693710 ,139.7031590 ,0,1,00001B000000000309CBFDA65EE77FC1,00001B000000000309CC01265EDF7FC1, , , , , , 
00001B000000000309CC01265EDD7FC1,35.6694060 ,139.7029570 ,0,1,00001B000000000309CC01265EDF7FC1,00001B000000000309CC01265EDBFFC1,00001B000000000309CC03A65EDD7FC1, , , , , 
00001B000000000309CC00A65EDAFFC1,35.6693770 ,139.7028090 ,0,1,00001B000000000309CC01265EDBFFC1,00001B000000000309CBFE265ED4FFC1, , , , , , 
00001B000000000309CBFBA65ECEFFC1,35.6690990 ,139.7021650 ,0,1,00001B000000000309CBFE265ED4FFC1,00001B000000000309CBFBA65ECEFFC2,00001B000000000309CBF9265ECEFFC1, , , , , 
00001B000000000309CBFB265ECEFFC1,35.6690800 ,139.7021440 ,0,1,00001B000000000309CBFBA65ECEFFC2,00001B000000000309CBFB265ECEFFC2, , , , , , 
00001B000000000309CBF7265ECE7FC1,35.6688430 ,139.7021330 ,0,1,00001B000000000309CBF9265ECEFFC1,00001B000000000309CBF6A65ECE7FC3, , , , , , 
00001B000000000309CBF9265ECE7FC1,35.6689680 ,139.7021280 ,1,1,00001B000000000309CBF9A65ECC7FC1,00001B000000000309CBF9A65ECE7FC1,00001B000000000309CBF8A65ECE7FC2, , , , , 
00001B000000000309CBFA265ECE7FC1,35.6690090 ,139.7021360 ,0.5,1,00001B000000000309CBF9A65ECE7FC1,00001B000000000309CBFA265ECE7FC2, , , , , , 
00001B000000000309CBFAA65ECEFFC1,35.6690380 ,139.7021390 ,0.5,1,00001B000000000309CBFA265ECE7FC2,00001B000000000309CBFB265ECEFFC2, , , , , , 
00001B000000000309CBF8A65ECE7FC1,35.6689210 ,139.7021240 ,0.5,1,00001B000000000309CBF8A65ECE7FC2,00001B000000000309CBF8265ECE7FC2, , , , , , 
00001B000000000309CBF8265ECE7FC1,35.6688890 ,139.7021200 ,0.5,1,00001B000000000309CBF8265ECE7FC2,00001B000000000309CBF7A65ECE7FC1, , , , , , 
00001B000000000309CBF7265ECE7FC2,35.6688460 ,139.7021150 ,0,1,00001B000000000309CBF7A65ECE7FC1,00001B000000000309CBF6A65ECE7FC2, , , , , , 
00001B000000000309CC00265ECF7FC1,35.6693580 ,139.7021720 ,0,1,00001B000000000309CC00265ECE7FC1,00001B000000000309CC00265ECF7FC2, , , , , , 
00001B000000000309CC00265ECFFFC1,35.6693590 ,139.7022030 ,0,1,00001B000000000309CC00265ECF7FC2,00001B000000000309CC01A65ED37FC1, , , , , , 
00001B000000000309CC03265ED6FFC1,35.6695220 ,139.7025890 ,0,1,00001B000000000309CC01A65ED37FC1,00001B000000000309CC04265ED6FFC1, , , , , , 
00001B000000000309CC06A65ED77FC1,35.6696980 ,139.7026120 ,0,1,00001B000000000309CC05A65ED6FFC1,00001B000000000309CC07265ED77FC1, , , , , , 
00001B000000000309CC04A65ED6FFC1,35.6696000 ,139.7026000 ,0,1,00001B000000000309CC04265ED6FFC1,00001B000000000309CC05A65ED6FFC1, , , , , , 
00001B000000000309CBF8265EC9FFC1,35.6689140 ,139.7018650 ,0,1,00001B000000000309CBF8A65EC8FFC1,00001B000000000309CBF7A65ECA7FC1, , , , , , 
00001B000000000309CBF7265ECAFFC1,35.6688420 ,139.7019170 ,0,1,00001B000000000309CBF7A65ECA7FC1,00001B000000000309CBF6265ECA7FC4, , , , , , 
00001B000000000309CBF5A65ECA7FC2,35.6687610 ,139.7019060 ,0,1,00001B000000000309CBF6265ECA7FC4,00001B000000000309CBF5265ECA7FC2, , , , , , 
00001B000000000309CBF5265ECA7FC1,35.6687330 ,139.7019010 ,0,1,00001B000000000309CBF5265ECA7FC2,00001B000000000309CBF5A65ECA7FC3,00001B000000000309CBF1A65EC97FC1, , , , , 
00001B000000000309CBEDA65EC8FFC1,35.6683250 ,139.7018190 ,0,1,00001B000000000309CBF1A65EC97FC1,00001B000000000309CBE0A65EC7FFC1, , , , , , 
00001B000000000309CBD3A65EC67FC1,35.6668800 ,139.7016870 ,0,1,00001B000000000309CBE0A65EC7FFC1,00001B000000000309CBD3265EC5FFC1, , , , , , 
00001B000000000309CBD2265EC4FFC1,35.6667960 ,139.7015980 ,0,1,00001B000000000309CBD3265EC5FFC1,00001B000000000309CBD2265EC47FC1, , , , , , 
00001B000000000309CBD2265EC37FC1,35.6667830 ,139.7015260 ,0,1,00001B000000000309CBD2265EC47FC1,00001B000000000309CBD0A65EC3FFC1,00001B000000000309CBD1265EBE7FC1, , , , , 
00001B000000000309CBCF265EC3FFC1,35.6666320 ,139.7015450 ,0,1,00001B000000000309CBD0A65EC3FFC1,00001B000000000309CBCF265EC47FC1,00001B000000000309CBCEA65EBF7FC1, , , , , 
00001B000000000309CBCF265EC4FFC1,35.6666280 ,139.7016080 ,0,1,00001B000000000309CBCF265EC47FC1,00001B000000000309CBCEA65EC5FFC1, , , , , , 
00001B000000000309CBCDA65EC6FFC1,35.6665490 ,139.7016980 ,0,1,00001B000000000309CBCEA65EC5FFC1,00001B000000000309CBCD265EC6FFC1, , , , , , 
00001B000000000309CBCCA65EC67FC1,35.6664890 ,139.7016930 ,0,1,00001B000000000309CBCD265EC6FFC1,00001B000000000309CBCCA65EC6FFC2,00001B000000000309CBC7A65EC5FFC1, , , , , 
00001B000000000309CBCCA65EC6FFC1,35.6664880 ,139.7017190 ,0,1,00001B000000000309CBCCA65EC6FFC2,00001B000000000309CBCCA65EC7FFC1, , , , , , 
00001B000000000309CBCCA65EC8FFC1,35.6664800 ,139.7018260 ,0,1,00001B000000000309CBCCA65EC7FFC1,00001B000000000309CBD0265EC97FC1,00001B000000000309CBC2265EC77FC1, , , , , 
00001B000000000309CBD3A65EC9FFC1,35.6668850 ,139.7018630 ,0,1,00001B000000000309CBD0265EC97FC1,00001B000000000309CBDE265ECA7FC1, , , , , , 
00001B000000000309CBEDA65ECBFFC1,35.6683140 ,139.7019950 ,0,1,00001B000000000309CBF0265ECC7FC1,00001B000000000309CBEB265ECBFFC1, , , , , , 
00001B000000000309CBF6A65ECE7FC1,35.6688150 ,139.7021160 ,0,1,00001B000000000309CBF4A65ECDFFC1,00001B000000000309CBF6A65ECE7FC2,00001B000000000309CBF6A65ECE7FC3, , , , , 
00001B000000000309CBF2265ECCFFC1,35.6685800 ,139.7020530 ,0,1,00001B000000000309CBF0265ECC7FC1,00001B000000000309CBF4A65ECDFFC1, , , , , , 
00001B000000000309CBD0A65EB9FFC1,35.6667030 ,139.7009740 ,0,1,00001B000000000309CBD1265EBE7FC1,00001B000000000309CBCF265EB77FC1, , , , , , 
00001B000000000309CBCE265EB4FFC1,35.6665660 ,139.7007030 ,0,1,00001B000000000309CBCF265EB77FC1,00001B000000000309CBCD265EB5FFC1,00001B000000000309CBCE265EB47FC1, , , , , 
00001B000000000309CBCC265EB6FFC1,35.6664470 ,139.7008100 ,0,1,00001B000000000309CBCD265EB5FFC1,00001B000000000309CBCD265EB8FFC1,00001B000000000309CBCAA65EB57FC1, , , , , 
00001B000000000309CBCE265EBAFFC1,35.6665630 ,139.7010510 ,0,1,00001B000000000309CBCD265EB8FFC1,00001B000000000309CBCEA65EBF7FC1, , , , , , 
00001B000000000309CBCDA65EB47FC1,35.6665480 ,139.7006780 ,0,1,00001B000000000309CBCE265EB47FC1,00001B000000000309CBCD265EB3FFC1, , , , , , 
00001B000000000309CBCCA65EB2FFC1,35.6664860 ,139.7006000 ,0,1,00001B000000000309CBC7265EAD7FC1,00001B000000000309CBCD265EB3FFC1, , , , , , 
00001B000000000309CBC2265EA87FC1,35.6658970 ,139.7000000 ,0,1,00001B000000000309CBC7265EAD7FC1,00001B000000000309CBBDA65EA3FFC1, , , , , , 
00001B000000000309CBC9A65EB47FC1,35.6663130 ,139.7006730 ,0,1,00001B000000000309CBCAA65EB57FC1,00001B000000000309CBC7A65EB27FC1, , , , , , 
00001B000000000309CBC5A65EAFFFC1,35.6660860 ,139.7004440 ,0,1,00001B000000000309CBC7A65EB27FC1,00001B000000000309CBC3A65EAF7FC1, , , , , , 
